country_m49,country_alpha3,country_name,series_code,goal,applicability,expected_cadence_years,latest_year,observed_years,recent_completeness,staleness,regularity,has_aggregate_slice,disaggregation,nature_counts,global_scarcity,measurement_priority_v1,score_components
233,EST,Estonia,SL_ISV_IFEM,8,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": true}","{""country"": 85}",0.9637,40.11,"{""completeness_deficit"": 0.2, ""global_scarcity"": 0.9637, ""population_percentile"": 0.208333, ""staleness"": 0.3333}"
233,EST,Estonia,SL_TLF_UEM,8,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": true, ""location"": false, ""sex"": true}","{""country"": 90}",0.9637,40.11,"{""completeness_deficit"": 0.2, ""global_scarcity"": 0.9637, ""population_percentile"": 0.208333, ""staleness"": 0.3333}"
480,MUS,Mauritius,IT_MOB_OWN,5,universal,1,2024,2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,True,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 12, ""estimated"": 4}",0.9741,40.11,"{""completeness_deficit"": 0.2, ""global_scarcity"": 0.9741, ""population_percentile"": 0.197917, ""staleness"": 0.3333}"
480,MUS,Mauritius,SL_TLF_NEET,8,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": true}","{""country"": 30}",0.9741,40.11,"{""completeness_deficit"": 0.2, ""global_scarcity"": 0.9741, ""population_percentile"": 0.197917, ""staleness"": 0.3333}"
480,MUS,Mauritius,VC_DSR_AFFCT,1,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 30}",0.9741,40.11,"{""completeness_deficit"": 0.2, ""global_scarcity"": 0.9741, ""population_percentile"": 0.197917, ""staleness"": 0.3333}"
807,MKD,North Macedonia,SL_TLF_MANF,9,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 10}",0.9378,40.11,"{""completeness_deficit"": 0.2, ""global_scarcity"": 0.9378, ""population_percentile"": 0.234375, ""staleness"": 0.3333}"
174,COM,Comoros,ER_FFS_CMPT_GDP,12,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 10}",0.9896,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 0.9896, ""population_percentile"": 0.182292, ""staleness"": 0.3333}"
276,DEU,Germany,SE_TOT_PRFL,4,universal,3,2023,2015;2016;2018;2019;2021;2022;2023,1.0,0.2222,0.7388,False,"{""age"": false, ""location"": false, ""sex"": true}","{""country"": 33}",0.7098,40.1,"{""completeness_deficit"": 0.0, ""global_scarcity"": 0.7098, ""population_percentile"": 0.90625, ""staleness"": 0.2222}"
624,GNB,Guinea-Bissau,ER_IAS_LEGIS,15,universal,1,2025,2016;2020;2022;2025,0.4,0.0,0.7861,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 4}",1.0,40.1,"{""completeness_deficit"": 0.6, ""global_scarcity"": 1.0, ""population_percentile"": 0.255208, ""staleness"": 0.0}"
328,GUY,Guyana,AG_LND_FRSTCERT,15,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,AG_LND_SUST_PRXCSS,2,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,AG_PRD_AGVAS,2,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 9, ""unavailable"": 1}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,DC_ENVTECH_IMP,17,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,DC_FTA_TOTAL,17,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,EG_ACS_ELEC,7,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,True,"{""age"": false, ""location"": true, ""sex"": false}","{""country"": 2, ""modeled"": 28}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,EG_EGY_CLEAN,7,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,True,"{""age"": false, ""location"": true, ""sex"": false}","{""estimated"": 30}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,EG_EGY_PRIM,7,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,EG_EGY_RNEW,7,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,True,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 140}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,EG_FEC_RNEW,7,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,EG_IFF_RANDN,7,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,True,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 80}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,FB_ATM_TOTL,8,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,GF_FRN_FDI,17,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,IQ_SPI_PIL5,17,universal,1,2024,2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 9}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,NY_GDP_PCAP,8,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country_adjusted"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,SH_ACS_DTP3,3,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,SH_ALC_CONSPT,3,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,SH_DYN_IMRT,3,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": true}","{""country"": 30}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,SH_DYN_NMRT,3,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,SH_H2O_SAFE,6,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,True,"{""age"": false, ""location"": true, ""sex"": false}","{""estimated"": 30}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,SH_HAP_HBSAG_26,3,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,SH_HIV_INCD,3,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,True,"{""age"": true, ""location"": false, ""sex"": true}","{""estimated"": 130}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,SH_IHR_CAPS,3,universal,1,2024,2015;2017;2019;2020;2021;2022;2023;2024,0.8,0.3333,0.74,True,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 113}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,SH_SAN_DEFECT,6,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,True,"{""age"": false, ""location"": true, ""sex"": false}","{""estimated"": 30}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,SH_STA_MALR,3,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country_adjusted"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,SH_TBS_INCD,3,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,SH_TRP_INTVN,3,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country_adjusted"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,SL_LBR_NTLCPL,8,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,SN_STA_OVWGT,2,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": true}","{""modeled"": 30}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,SP_ACS_BSRVH2O,1,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,True,"{""age"": false, ""location"": true, ""sex"": false}","{""estimated"": 30}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,TM_TAX_DMFN,17,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 50}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,TM_TAX_WMFN,17,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 67}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,TM_TRF_ZERO,10,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 61}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,TX_EXP_GBMRCH,17,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country_adjusted"": 10}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,VC_IHR_PSRC,16,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,True,"{""age"": false, ""location"": false, ""sex"": true}","{""country"": 30}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
328,GUY,Guyana,VC_PRS_UNSNT,16,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,True,"{""age"": false, ""location"": false, ""sex"": true}","{""country"": 26}",1.0,40.1,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.171875, ""staleness"": 0.3333}"
348,HUN,Hungary,SG_CPA_OFDI,17,universal,1,2025,2023;2024;2025,0.6,0.0,1.0,True,"{""age"": false, ""location"": false, ""sex"": false}","{""country_adjusted"": 15}",1.0,40.1,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.505208, ""staleness"": 0.0}"
520,NRU,Nauru,AG_LND_FRST,15,universal,1,2025,2015;2020;2025,0.2,0.0,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 3}",1.0,40.1,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.005208, ""staleness"": 0.0}"
520,NRU,Nauru,EN_ACS_URB_OPENSP,11,universal,1,2025,2020;2025,0.2,0.0,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 2}",1.0,40.1,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.005208, ""staleness"": 0.0}"
520,NRU,Nauru,SG_HAZ_CMRBASEL,12,universal,1,2025,2015;2020;2025,0.2,0.0,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 3}",1.0,40.1,"{""completeness_deficit"": 0.8, ""global_scarcity"": 1.0, ""population_percentile"": 0.005208, ""staleness"": 0.0}"
418,LAO,Lao People's Democratic Republic,SE_TOT_PRFL,4,universal,3,2024,2019;2024,0.5,0.1111,,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 8}",0.7098,40.06,"{""completeness_deficit"": 0.5, ""global_scarcity"": 0.7098, ""population_percentile"": 0.473958, ""staleness"": 0.1111}"
152,CHL,Chile,SL_CPA_YEMP,8,universal,1,2025,2019;2020;2022;2024;2025,0.6,0.0,0.75,False,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 5}",0.8342,40.02,"{""completeness_deficit"": 0.4, ""global_scarcity"": 0.8342, ""population_percentile"": 0.666667, ""staleness"": 0.0}"
408,PRK,"Korea, Democratic People's Republic of",SM_DTH_MIGR,10,universal,1,2025,2020;2023;2024;2025,0.6,0.0,0.6387,False,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 4}",0.7876,40.02,"{""completeness_deficit"": 0.4, ""global_scarcity"": 0.7876, ""population_percentile"": 0.713542, ""staleness"": 0.0}"
116,KHM,Cambodia,VC_VAW_MTUHRAN,16,universal,1,2025,2016;2018;2019;2023;2024;2025,0.6,0.0,0.6068,True,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 4, ""non_relevant"": 2}",0.8705,40.01,"{""completeness_deficit"": 0.4, ""global_scarcity"": 0.8705, ""population_percentile"": 0.630208, ""staleness"": 0.0}"
428,LVA,Latvia,FI_FSI_FSKRTC,10,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 10}",0.9275,40.01,"{""completeness_deficit"": 0.2, ""global_scarcity"": 0.9275, ""population_percentile"": 0.239583, ""staleness"": 0.3333}"
807,MKD,North Macedonia,GF_XPD_GBPC,16,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 10}",0.9326,40.01,"{""completeness_deficit"": 0.2, ""global_scarcity"": 0.9326, ""population_percentile"": 0.234375, ""staleness"": 0.3333}"
710,ZAF,South Africa,VC_VAW_MTUHRAN,16,universal,1,2025,2015;2016;2017;2018;2019;2020;2022;2023;2024;2025,0.8,0.0,0.7795,True,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 8, ""non_relevant"": 2}",0.8705,40.01,"{""completeness_deficit"": 0.2, ""global_scarcity"": 0.8705, ""population_percentile"": 0.880208, ""staleness"": 0.0}"
40,AUT,Austria,SG_CPA_OFDI,17,universal,1,2025,2023;2024;2025,0.6,0.0,1.0,True,"{""age"": false, ""location"": false, ""sex"": false}","{""country_adjusted"": 15}",1.0,40.0,"{""completeness_deficit"": 0.4, ""global_scarcity"": 1.0, ""population_percentile"": 0.5, ""staleness"": 0.0}"
64,BTN,Bhutan,AG_FPA_CFPI,2,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 10}",1.0,40.0,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.166667, ""staleness"": 0.3333}"
64,BTN,Bhutan,AG_LND_FRSTCERT,15,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 10}",1.0,40.0,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.166667, ""staleness"": 0.3333}"
64,BTN,Bhutan,AG_LND_SUST_PRXCSS,2,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 10}",1.0,40.0,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.166667, ""staleness"": 0.3333}"
64,BTN,Bhutan,AG_PRD_AGVAS,2,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""estimated"": 10}",1.0,40.0,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.166667, ""staleness"": 0.3333}"
64,BTN,Bhutan,BN_CAB_XOKA_GD_ZS,17,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""global_monitoring"": 10}",1.0,40.0,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.166667, ""staleness"": 0.3333}"
64,BTN,Bhutan,DC_FTA_TOTAL,17,universal,1,2024,2015;2016;2017;2018;2019;2020;2021;2022;2023;2024,0.8,0.3333,1.0,False,"{""age"": false, ""location"": false, ""sex"": false}","{""country"": 10}",1.0,40.0,"{""completeness_deficit"": 0.2, ""global_scarcity"": 1.0, ""population_percentile"": 0.166667, ""staleness"": 0.3333}"
